snapshot,AZPS,BANCSMUD,BCHA,CISO,IPCO,NEVP,PACE,PACW,PGE,PSEI,CISO-PGAE,CISO-SCE,CISO-SDGE,CISO-VEA,Arizona,BANC
2019-01-02 06:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 07:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 08:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 09:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 10:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 11:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 12:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 13:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 14:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 15:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 16:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 17:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 18:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 19:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 20:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 21:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 22:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-02 23:00:00,10.995743272727273,15.2283598,13.276181000000001,21.381818499999998,13.094159666666668,13.685729,12.92635875,13.253428333333336,12.94342325,14.136231800000001,21.381818499999998,21.381818499999998,21.381818499999998,21.381818499999998,10.995743272727273,15.2283598
2019-01-03 00:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 01:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 02:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 03:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 04:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 05:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 06:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 07:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 08:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 09:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
2019-01-03 10:00:00,11.405291272727272,15.2283598,12.639106333333332,23.739089569444445,12.82871188888889,14.38651113333333,13.69426125,12.881801444444443,12.812595416666667,13.533286133333332,23.739089569444445,23.739089569444445,23.739089569444445,23.739089569444445,11.405291272727272,15.2283598
